continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,Prev_wage_normal,age_of_estab,Quality_Rating,yr_of_estab_str
1,2,0.0,0.0,8.176391596633795,1979,1.0,10.419781199378326,3.0,1.0,33516.1,46,1,161.0
5,2,1.0,0.0,7.532088143541722,1993,2.0,10.898049392959162,3.0,1.0,54070.79,32,3,175.0
3,0,1.0,0.0,9.826552511062006,2010,4.0,10.801843615393228,3.0,1.0,49111.26,15,3,192.0
3,1,1.0,0.0,6.668228248417403,1983,2.0,12.332387845200161,3.0,1.0,226927.95,42,3,165.0
1,1,1.0,0.0,8.238536930171769,2000,3.0,11.294701915572878,3.0,1.0,80394.57,25,3,182.0
3,1,1.0,0.0,8.425954710981966,2001,3.0,11.47920455215078,3.0,1.0,96684.13,24,3,183.0
5,3,1.0,0.0,6.741700694652055,1980,2.0,11.647417983065655,3.0,1.0,114395.61,45,3,162.0
3,1,1.0,0.0,8.284504227258497,2001,4.0,11.703172779799715,3.0,1.0,120954.87,24,3,183.0
5,0,1.0,0.0,6.839476438228843,2010,3.0,11.320699622263021,3.0,1.0,82512.05,15,3,192.0
3,1,1.0,0.0,5.700443573390687,1994,3.0,11.655363562376458,3.0,1.0,115308.17,31,3,176.0
0,1,0.0,0.0,7.7475968386928855,2002,4.0,11.055861594771374,3.0,1.0,63313.99,23,1,184.0
3,2,1.0,0.0,8.355144739461839,1953,4.0,11.89427382131501,3.0,0.0,146425.76,72,3,135.0
0,2,1.0,0.0,6.78105762593618,1977,4.0,11.496201088993317,3.0,1.0,98341.47,48,3,159.0
3,1,1.0,0.0,8.213923595622743,2002,3.0,11.348679751320832,3.0,1.0,84853.35,23,3,184.0
4,0,1.0,0.0,6.104793232414985,1989,1.0,11.147961547930393,3.0,1.0,69422.17,36,3,171.0
5,3,1.0,0.0,8.296795865770052,2004,3.0,10.72175037492192,3.0,1.0,45331.18,21,3,186.0
3,1,1.0,0.0,7.268920128193722,1997,3.0,9.70878203000039,3.0,1.0,16461.54,28,3,179.0
3,1,0.0,0.0,7.1204443723924875,1951,4.0,11.686337701371553,3.0,1.0,118935.63,74,1,133.0
3,2,1.0,0.0,4.382026634673881,1992,2.0,11.396177243708694,3.0,1.0,88980.92,33,3,174.0
3,2,1.0,0.0,7.357556200910353,2007,3.0,9.493180491068456,3.0,1.0,13268.93,18,3,189.0
1,1,0.0,1.0,8.34972083747249,1999,4.0,10.163000062306063,3.0,1.0,25925.96,26,2,181.0
3,0,1.0,0.0,6.876264611890766,1855,4.0,6.604103296978928,0.0,1.0,1535284.8159999999,170,3,37.0
5,3,0.0,0.0,7.2485040723706105,1902,4.0,10.309805963144807,3.0,1.0,30025.61,123,1,84.0
5,1,0.0,1.0,7.60339933974067,1979,2.0,11.78581734983437,3.0,1.0,131375.82,46,2,161.0
3,1,1.0,0.0,7.373374309910049,2000,4.0,11.042863594028479,3.0,1.0,62496.36,25,3,182.0
5,3,1.0,0.0,8.472405008626103,1878,2.0,9.236059774310666,3.0,1.0,10260.53,147,3,60.0
3,2,0.0,0.0,6.761572768804055,1938,1.0,11.362426127538116,3.0,1.0,86027.83,87,1,120.0
1,1,0.0,0.0,6.928537818164665,1881,3.0,11.279705693629142,3.0,1.0,79197.95,144,1,63.0
5,1,1.0,0.0,11.593020478968073,1996,2.0,11.10258162518102,3.0,1.0,66342.21,29,3,178.0
3,2,1.0,0.0,10.162152675917417,1958,3.0,11.651263524540017,3.0,1.0,114836.37,67,3,140.0
3,1,1.0,0.0,7.322510433997394,2010,4.0,11.88751113985417,3.0,1.0,145438.87,15,3,192.0
3,1,0.0,0.0,6.652863029353347,1979,3.0,5.6472833728340746,0.0,1.0,589722.016,46,1,161.0
3,2,1.0,0.0,6.674561391814426,2001,4.0,11.49047349526369,3.0,0.0,97779.82,24,3,183.0
4,2,0.0,0.0,7.897668150726906,2011,3.0,11.554582246958448,3.0,1.0,104253.66,14,1,193.0
3,1,1.0,1.0,7.731053144007127,2004,4.0,11.59856117950334,3.0,1.0,108940.94,21,4,186.0
3,0,1.0,0.0,8.41847721847708,1994,2.0,11.18541465455554,3.0,1.0,72071.55,31,3,176.0
3,1,0.0,0.0,8.207401833376355,1972,2.0,6.459864860479466,0.0,1.0,1329067.376,53,1,154.0
0,1,1.0,0.0,7.121252453244542,2006,4.0,11.55362623614323,3.0,1.0,104154.04,19,3,188.0
3,3,1.0,0.0,7.57353126274595,1869,4.0,11.415168965364119,3.0,1.0,90686.97,156,3,51.0
3,2,1.0,0.0,7.533693709848633,1998,1.0,5.616999071678522,0.0,1.0,572130.416,27,3,180.0
3,1,0.0,0.0,7.095893221097532,1980,4.0,10.418375812608236,3.0,1.0,33469.03,45,1,162.0
3,3,1.0,0.0,7.932721027481948,2012,4.0,12.335181918731207,3.0,1.0,227562.89,13,3,194.0
1,2,0.0,0.0,7.2485040723706105,2005,4.0,12.127448560302486,3.0,0.0,184877.47,20,1,187.0
3,3,0.0,0.0,6.833031732786201,1818,3.0,10.32780549062054,3.0,1.0,30570.95,207,1,7.0
5,0,1.0,0.0,8.452974619089586,1996,2.0,10.403070918270304,3.0,1.0,32960.69,29,3,178.0
5,1,1.0,0.0,7.954372272531867,1995,4.0,4.308914128417993,0.0,1.0,154668.176,30,3,177.0
3,0,1.0,0.0,8.123854263105914,2009,2.0,11.080562994345778,3.0,1.0,64897.41,16,3,191.0
3,0,0.0,0.0,7.52294091807237,2009,2.0,11.175044516580352,3.0,1.0,71328.02,16,1,191.0
5,1,1.0,0.0,7.284820912568604,1963,2.0,11.059691476005248,3.0,1.0,63556.94,62,3,145.0
5,2,1.0,0.0,5.25227342804663,1977,4.0,11.199553139116597,3.0,1.0,73097.77,48,3,159.0
3,1,0.0,0.0,3.4339872044851463,2008,1.0,12.272423710517229,3.0,1.0,213720.36,17,1,190.0
5,2,1.0,0.0,7.095893221097532,1995,2.0,11.599283420193013,3.0,1.0,109019.65,30,3,177.0
1,1,0.0,0.0,7.348587530927593,2010,3.0,11.483401284129357,3.0,1.0,97090.74,15,1,192.0
3,2,0.0,0.0,5.605802066295998,1999,1.0,10.161713651209338,3.0,1.0,25892.63,26,1,181.0
3,1,1.0,0.0,6.926577033222725,1911,4.0,11.354924314921277,2.0,1.0,4440013.76,114,3,93.0
3,2,1.0,0.0,7.266128779556451,1931,3.0,11.53164505501284,3.0,1.0,101889.59,94,3,113.0
3,2,0.0,0.0,6.0014148779611505,1985,2.0,6.099845297262461,0.0,1.0,927240.704,40,1,167.0
3,1,0.0,0.0,5.645446897643238,1998,3.0,6.329359342840584,0.0,1.0,1166458.176,27,1,180.0
3,1,1.0,0.0,6.992096427415888,1981,3.0,11.714108192957713,3.0,1.0,122284.82,44,3,163.0
1,1,0.0,0.0,8.316300249036848,2002,4.0,10.84458601232585,3.0,1.0,51255.9,23,1,184.0
3,1,0.0,0.0,7.908754738783246,1988,4.0,11.187133688632413,3.0,1.0,72195.55,37,1,170.0
3,1,0.0,1.0,10.33113806777952,1948,4.0,10.778688128938093,3.0,1.0,47987.13,77,2,130.0
5,1,0.0,1.0,4.875197323201151,1992,3.0,10.695976547655503,3.0,1.0,44177.75,33,2,174.0
3,3,1.0,0.0,8.096208271650037,1979,4.0,11.217763621983005,3.0,1.0,74441.11,46,3,161.0
3,2,1.0,0.0,5.594711379601839,2013,4.0,11.591426246024138,3.0,1.0,108166.42,12,3,195.0
3,0,1.0,0.0,7.984803389734406,1956,4.0,11.741913026742113,3.0,1.0,125732.64,69,3,138.0
5,2,0.0,1.0,8.112827478751374,2006,3.0,11.069779205974372,3.0,1.0,64201.33,19,2,188.0
3,1,1.0,0.0,7.418180822726788,1995,2.0,11.793319670314574,3.0,1.0,132365.15,30,3,177.0
3,2,1.0,0.0,7.552762084214147,1960,1.0,10.946059684234887,3.0,1.0,56730.07,65,3,142.0
3,1,1.0,0.0,6.927557906278317,1999,4.0,11.43364380928981,3.0,1.0,92377.97,26,3,181.0
5,3,1.0,0.0,6.646390514847729,2012,2.0,11.185359707647976,3.0,1.0,72067.59,13,3,194.0
3,1,0.0,0.0,7.1284959456800365,2006,3.0,11.29626323941314,3.0,1.0,80520.19,19,1,188.0
1,2,1.0,0.0,7.563200592358071,1801,4.0,11.554851266071793,3.0,1.0,104281.71,224,3,1.0
3,2,0.0,0.0,8.47407690034261,1998,1.0,11.829127061937418,3.0,0.0,137190.68,27,1,180.0
3,2,1.0,0.0,8.148445666243235,2008,1.0,11.051801494603025,3.0,1.0,63057.45,17,3,190.0
3,2,0.0,0.0,7.733245646529795,2008,1.0,11.815073523676057,3.0,1.0,135276.15,17,1,190.0
3,1,0.0,0.0,7.691656822810547,1980,2.0,11.51973651700426,3.0,1.0,100683.43,45,1,162.0
4,2,1.0,0.0,10.0411603576612,1970,4.0,11.17216000564288,3.0,1.0,71122.57,55,3,152.0
3,2,1.0,0.0,5.393627546352362,1882,3.0,10.779249788481769,3.0,1.0,48014.09,143,3,64.0
3,2,0.0,0.0,8.349011198176003,1997,2.0,10.748432862130183,3.0,1.0,46557.01,28,1,179.0
3,0,1.0,1.0,8.259716961021523,1993,3.0,9.645575910416524,3.0,1.0,15453.27,32,4,175.0
1,1,0.0,1.0,8.050065422915965,2014,4.0,11.493036585954476,3.0,1.0,98030.76,11,2,196.0
3,1,1.0,0.0,8.105005537547246,1856,4.0,10.872363903386576,3.0,1.0,52699.64,169,3,38.0
5,2,1.0,0.0,7.550661243105336,1975,4.0,8.626574811586018,3.0,1.0,5577.94,50,3,157.0
3,0,0.0,1.0,5.8998973535824915,2005,1.0,11.388840287469305,3.0,1.0,88330.46,20,2,187.0
5,1,1.0,0.0,8.434028950155469,2009,4.0,8.147621150599438,3.0,1.0,3455.15,16,3,191.0
3,2,1.0,0.0,7.785305182539862,1854,2.0,11.773751238875496,3.0,0.0,129800.15,171,3,36.0
3,1,1.0,0.0,6.516193076042964,2003,2.0,10.779755761893771,3.0,1.0,48038.39,22,3,185.0
3,0,1.0,0.0,7.905810312658931,1994,1.0,11.111589022181832,3.0,1.0,66942.48,31,3,176.0
3,2,1.0,0.0,7.993282328101591,2007,3.0,10.832666473745821,3.0,1.0,50648.58,18,3,189.0
1,2,1.0,0.0,8.545974992841689,1994,4.0,10.08286352535401,3.0,1.0,23929.41,31,3,176.0
3,1,0.0,0.0,4.31748811353631,2005,2.0,11.546531793071718,3.0,1.0,103417.74,20,1,187.0
3,2,0.0,0.0,7.103322062526113,1997,4.0,5.848099245424439,0.0,1.0,720876.0,28,1,179.0
3,1,1.0,1.0,8.18423477409482,1997,2.0,11.41726794485024,3.0,1.0,90877.52,28,4,179.0
3,0,0.0,0.0,7.888709524182015,1984,4.0,10.70753189321166,3.0,0.0,44691.2,41,1,166.0
1,0,0.0,0.0,7.418780882750794,2005,2.0,11.370807253772739,3.0,1.0,86751.87,20,1,187.0
5,0,0.0,0.0,5.831882477283517,1998,2.0,10.245571869079141,3.0,1.0,28157.58,27,1,180.0
3,2,0.0,1.0,5.2832037287379885,1995,4.0,11.47778852983288,3.0,1.0,96547.32,30,2,177.0
0,2,0.0,0.0,6.139884552226255,1980,1.0,5.049727793902352,0.0,1.0,324438.39999999997,45,1,162.0
3,1,0.0,1.0,6.418364935936212,1941,4.0,10.443087204669766,3.0,1.0,34306.4,84,2,123.0
5,2,0.0,0.0,7.759614150696903,2007,4.0,7.876129792726271,3.0,1.0,2633.66,18,1,189.0
4,1,1.0,0.0,7.221105098182496,1871,3.0,11.060781557193081,3.0,1.0,63626.26,154,3,53.0
3,2,1.0,0.0,6.393590753950631,1999,2.0,11.644049073708219,3.0,1.0,114010.87,26,3,181.0
1,2,1.0,0.0,7.644440761556566,2014,2.0,10.23024958304335,3.0,1.0,27729.43,11,3,196.0
3,2,0.0,0.0,7.102499355774649,1999,3.0,11.736677471138234,3.0,0.0,125076.08,26,1,181.0
5,3,0.0,0.0,5.780743515792329,1997,3.0,5.029718708572522,0.0,1.0,318011.19999999995,28,1,179.0
3,3,0.0,0.0,7.181591944611865,2007,3.0,6.366221275797219,0.0,1.0,1210258.4000000001,18,1,189.0
5,1,1.0,0.0,8.432941638968646,2006,3.0,10.980666785481697,3.0,1.0,58727.7,19,3,188.0
3,2,1.0,0.0,6.1092475827643655,1974,2.0,11.848400847754856,3.0,0.0,139860.51,51,3,156.0
3,1,1.0,0.0,7.973844375944687,2003,2.0,10.093918638035216,3.0,1.0,24195.42,22,3,185.0
5,2,0.0,0.0,8.303504798872783,2011,3.0,11.832975085615747,3.0,1.0,137719.61,14,1,193.0
1,1,0.0,0.0,6.900730664045173,2003,2.0,11.02781388317747,3.0,1.0,61562.85,22,1,185.0
3,1,1.0,0.0,7.989899374942939,2004,2.0,12.018755833195428,3.0,1.0,165836.2,21,3,186.0
3,2,1.0,0.0,8.21554741194707,1998,2.0,11.775351342924186,3.0,1.0,130008.01,27,3,180.0
3,1,0.0,0.0,8.348774539791274,2005,2.0,4.880830283212547,0.0,1.0,274019.2,20,1,187.0
3,0,1.0,0.0,5.313205979041787,1977,1.0,12.041676189876846,3.0,1.0,169681.12,48,3,159.0
1,0,1.0,0.0,5.7745515455444085,2013,2.0,6.452213294245003,0.0,1.0,1318936.7359999998,12,3,195.0
3,1,0.0,0.0,8.231908243564177,1997,2.0,10.917912110334743,3.0,1.0,55155.52,28,1,179.0
5,3,1.0,0.0,8.054204897064407,2005,4.0,9.601398191735543,3.0,1.0,14785.44,20,3,187.0
3,1,1.0,0.0,6.677083461247136,1877,2.0,10.94302971886052,3.0,1.0,56558.44,148,3,59.0
3,0,0.0,0.0,6.6895992691789665,1863,1.0,11.674098118645249,3.0,1.0,117488.78,162,1,45.0
3,2,0.0,0.0,8.689801056022553,1994,2.0,9.817428994197874,3.0,0.0,18350.81,31,1,176.0
3,0,1.0,0.0,8.123261319121745,1953,4.0,10.751189973934633,3.0,1.0,46685.55,72,3,135.0
1,1,0.0,0.0,7.610357618312838,1977,0.0,12.13225456212388,3.0,1.0,185768.13,48,1,159.0
1,1,0.0,0.0,6.906754778648554,1906,3.0,5.597772859489973,0.0,1.0,561235.5839999999,119,1,88.0
2,1,1.0,0.0,10.026501328431273,2003,4.0,11.070057043237345,3.0,1.0,64219.17,22,3,185.0
3,1,1.0,0.0,8.106816038947052,2001,3.0,11.628024635614121,3.0,1.0,112198.47,24,3,183.0
3,2,0.0,0.0,5.627621113690637,2005,4.0,11.79655772298248,3.0,0.0,132794.45,20,1,187.0
3,1,1.0,0.0,7.873217054862741,1960,2.0,10.711558796895485,3.0,1.0,44871.53,65,3,142.0
3,1,1.0,0.0,7.2868764117507,2009,2.0,10.74904461289551,3.0,1.0,46585.5,16,3,191.0
1,2,1.0,0.0,7.932362154339751,2008,2.0,11.762488760913476,3.0,0.0,128346.48,17,3,190.0
3,1,0.0,0.0,3.828641396489095,1841,2.0,12.361301786466282,1.0,1.0,2803021.32,184,1,24.0
5,3,0.0,1.0,7.9483852851118995,2008,3.0,7.7630850824951505,3.0,1.0,2352.15,17,2,190.0
1,2,0.0,0.0,8.678291111758565,1975,4.0,11.45537939953252,3.0,1.0,94407.84,50,1,157.0
5,1,1.0,0.0,8.408493774492896,1974,4.0,10.644885466084377,3.0,1.0,41977.35,51,3,156.0
0,1,0.0,0.0,6.480044561926653,1986,4.0,10.933324089002332,3.0,1.0,56012.16,39,1,168.0
3,1,0.0,0.0,10.591597065328735,2000,3.0,11.688508619640858,3.0,1.0,119194.11,25,1,182.0
3,2,1.0,0.0,6.566672429803241,1998,1.0,11.581144423730633,3.0,1.0,107059.97,27,3,180.0
3,2,1.0,0.0,7.429520842786462,2003,4.0,11.55768322419757,3.0,1.0,104577.45,22,3,185.0
3,1,0.0,0.0,7.226209010100671,2007,2.0,10.965476312445842,3.0,1.0,57842.34,18,1,189.0
5,1,1.0,0.0,7.647786045440933,1965,3.0,5.224231547995076,0.0,1.0,386294.272,60,3,147.0
0,1,1.0,0.0,5.351858133476067,2004,2.0,10.922238839243441,3.0,1.0,55394.68,21,3,186.0
3,1,0.0,0.0,6.342121418721152,1897,1.0,11.129586165833654,3.0,1.0,68158.16,128,1,79.0
3,1,1.0,1.0,6.131226489483141,2004,3.0,11.720342398762535,3.0,1.0,123049.55,21,4,186.0
3,1,0.0,0.0,7.140453043101158,1819,3.0,10.454360374745399,3.0,1.0,34695.33,206,1,8.0
3,1,0.0,0.0,8.094988759303774,1997,4.0,11.080612763968674,3.0,1.0,64900.64,28,1,179.0
3,1,1.0,0.0,8.020927718981577,1911,4.0,10.371848896469272,3.0,1.0,31947.49,114,3,93.0
3,1,0.0,0.0,5.777652323222656,1994,3.0,6.471977602121815,0.0,1.0,1345263.92,31,1,176.0
3,1,0.0,0.0,6.721425700790643,2008,2.0,6.090029877701151,0.0,1.0,918183.9679999999,17,1,190.0
3,1,1.0,0.0,7.231287004327616,2010,4.0,10.922087730284838,3.0,1.0,55386.31,15,3,192.0
3,1,1.0,0.0,8.70201162840878,1977,4.0,12.422182035034053,3.0,1.0,248247.63,48,3,159.0
3,1,1.0,0.0,7.560601162768557,2000,4.0,11.178772696302254,3.0,1.0,71594.44,25,3,182.0
3,2,1.0,0.0,8.43076346341785,2012,2.0,11.811727950788296,3.0,1.0,134824.33,13,3,194.0
3,1,1.0,0.0,7.734996194022781,1988,2.0,11.551532335914771,2.0,1.0,5404681.359999999,37,3,170.0
3,2,1.0,0.0,7.617267813628347,2007,3.0,10.866338917402098,3.0,1.0,52383.08,18,3,189.0
5,2,0.0,0.0,8.3774712482411,2001,3.0,10.296771436531541,3.0,1.0,29636.78,24,1,183.0
3,2,1.0,0.0,8.022896869601457,1998,2.0,11.543332936116636,3.0,1.0,103087.45,27,3,180.0
1,2,0.0,0.0,7.2991214627108,2007,1.0,11.597479366505727,3.0,1.0,108823.15,18,1,189.0
3,0,1.0,0.0,7.71333788887187,2011,2.0,11.370228770419539,3.0,1.0,86701.7,14,3,193.0
3,1,1.0,0.0,8.36287583103188,2012,2.0,9.15163865020189,3.0,1.0,9429.88,13,3,194.0
3,1,1.0,0.0,6.159095388491933,1986,0.0,10.31754100831369,3.0,1.0,30258.76,39,3,168.0
3,1,1.0,0.0,5.176149732573829,1994,3.0,11.959858119185377,3.0,1.0,156350.9,31,3,176.0
5,2,1.0,0.0,6.47543271670409,2010,4.0,10.374674855963093,3.0,1.0,32037.9,15,3,192.0
5,2,1.0,0.0,8.060224240440958,1969,2.0,12.249493994798819,3.0,1.0,208875.57,56,3,151.0
4,2,1.0,0.0,8.293549515060345,2000,2.0,4.718409581594602,0.0,1.0,232939.19999999998,25,3,182.0
5,0,1.0,0.0,8.12415060330663,1984,2.0,11.205383891604994,3.0,1.0,73525.23,41,3,166.0
3,0,0.0,0.0,7.802209316247118,2009,2.0,11.82189266820782,3.0,1.0,136201.77,16,1,191.0
3,1,0.0,0.0,7.005789019253503,1967,4.0,11.447496093810248,3.0,1.0,93666.52,58,1,149.0
3,1,1.0,0.0,11.207568100838438,1999,3.0,5.181165381737178,3.0,1.0,177.89,26,3,181.0
3,1,1.0,0.0,7.919719760924575,2014,3.0,10.865918464280341,3.0,1.0,52361.06,11,3,196.0
3,0,0.0,1.0,7.049254841255837,2015,1.0,11.82216135108414,3.0,1.0,136238.37,10,2,197.0
3,2,0.0,1.0,8.475120414994329,2003,4.0,11.70270555429529,3.0,1.0,120898.37,22,2,185.0
3,0,1.0,0.0,7.543273346705446,1986,1.0,10.863856794722462,3.0,1.0,52253.22,39,3,168.0
3,1,1.0,0.0,8.131236549696116,2007,1.0,11.17105665299504,3.0,1.0,71044.14,18,3,189.0
3,1,1.0,0.0,5.10594547390058,1997,2.0,11.450533864215585,3.0,1.0,93951.49,28,3,179.0
3,2,1.0,0.0,8.25712628599743,2008,1.0,11.17063513602612,3.0,1.0,71014.2,17,3,190.0
3,2,1.0,0.0,3.58351893845611,2006,2.0,10.950485442636678,3.0,1.0,56981.7,19,3,188.0
5,2,0.0,0.0,7.377133712833954,1858,4.0,9.08244563494711,3.0,1.0,8799.46,167,1,40.0
3,1,0.0,0.0,6.738152494595957,1987,2.0,11.72187410352538,3.0,1.0,123238.17,38,1,169.0
3,1,1.0,0.0,7.27655640271871,2007,3.0,9.868472622664216,3.0,1.0,19311.82,18,3,189.0
3,3,0.0,0.0,7.471932078245122,2004,2.0,11.43400508558395,3.0,1.0,92411.35,21,1,186.0
3,1,1.0,0.0,7.282073658093465,2013,3.0,11.3766553540495,3.0,1.0,87260.69,12,3,195.0
3,0,1.0,0.0,8.427049641563272,1946,3.0,6.820393258706153,0.0,1.0,1905998.224,79,3,128.0
3,3,0.0,1.0,7.682943169878292,1960,2.0,10.811047683384157,3.0,1.0,49565.37,65,2,142.0
5,1,1.0,0.0,4.356708826689592,1914,4.0,11.318065023907657,3.0,1.0,82294.95,111,3,96.0
3,2,0.0,0.0,7.943427767876373,1996,2.0,8.763745409463771,3.0,1.0,6398.03,29,1,178.0
3,1,0.0,0.0,7.758760544157663,2007,2.0,11.647083473729849,3.0,1.0,114357.35,18,1,189.0
5,0,0.0,0.0,10.427564981977866,2005,4.0,10.650413623329266,3.0,1.0,42210.05,20,1,187.0
3,1,1.0,0.0,10.795915827145608,1989,2.0,10.24123861396936,3.0,1.0,28035.83,36,3,171.0
3,0,1.0,0.0,6.0063531596017325,2000,2.0,11.576642336145902,3.0,0.0,106579.06,25,3,182.0
0,0,1.0,0.0,9.716374535006043,1994,4.0,11.534389554410717,3.0,1.0,102169.61,31,3,176.0
3,1,0.0,0.0,4.844187086458591,2004,3.0,11.256063017711556,3.0,1.0,77347.46,21,1,186.0
5,2,0.0,0.0,10.955846456686777,1981,4.0,10.431482339072497,3.0,1.0,33910.58,44,1,163.0
3,0,0.0,0.0,7.583247524303362,1800,4.0,11.297242017753812,3.0,1.0,80599.04,225,1,0.0
1,1,0.0,0.0,6.35088571671474,1995,2.0,4.812542827698901,0.0,1.0,255931.728,30,1,177.0
3,2,0.0,1.0,8.160803920954665,1993,3.0,11.301127063376127,3.0,1.0,80912.78,32,2,175.0
3,0,1.0,0.0,6.884486652042782,1986,2.0,11.570236744903339,3.0,1.0,105898.54,39,3,168.0
3,0,1.0,0.0,5.908082938168931,1998,4.0,11.68542384865946,3.0,1.0,118826.99,27,3,180.0
3,2,0.0,1.0,7.822845290279774,1968,4.0,11.681135250784246,3.0,1.0,118318.48,57,2,150.0
5,1,1.0,0.0,8.593042503699674,2001,3.0,10.893211071535028,3.0,1.0,53809.81,24,3,183.0
3,2,0.0,0.0,4.553876891600541,1990,2.0,6.068320258623066,0.0,1.0,898465.36,35,1,172.0
3,3,1.0,1.0,4.477336814478207,2015,3.0,10.7772168612942,3.0,1.0,47916.58,10,4,197.0
3,1,0.0,0.0,7.860956364876389,1849,3.0,11.3562229987704,3.0,1.0,85495.84,176,1,31.0
1,3,1.0,0.0,7.946263643580541,1999,2.0,11.834785460903484,3.0,1.0,137969.16,26,3,181.0
0,0,1.0,0.0,4.543294782270004,2012,4.0,9.76072511316873,3.0,1.0,17339.2,13,3,194.0
1,2,1.0,0.0,8.358900612421644,1994,4.0,12.249126818884536,3.0,1.0,208798.89,31,3,176.0
1,1,1.0,0.0,7.614805364711073,1947,2.0,11.60964746586779,3.0,1.0,110155.41,78,3,129.0
1,0,0.0,0.0,7.957177323459475,2004,1.0,11.600218319008142,3.0,1.0,109121.62,21,1,186.0
3,2,1.0,0.0,6.313548046277095,1995,1.0,11.689113416272633,3.0,1.0,119266.22,30,3,177.0
3,1,0.0,1.0,7.580699752224563,1997,4.0,10.561492153042447,3.0,1.0,38618.71,28,2,179.0
3,1,0.0,0.0,6.934397209928558,1971,2.0,6.6406555297846275,0.0,1.0,1592441.1360000002,54,1,153.0
3,1,0.0,0.0,5.831882477283517,2006,2.0,11.93251028577515,3.0,1.0,152132.98,19,1,188.0
3,1,1.0,0.0,7.142036574706803,1977,4.0,9.364006934637635,3.0,1.0,11661.02,48,3,159.0
5,3,1.0,0.0,7.080026499922591,1838,3.0,11.116531935388844,3.0,1.0,67274.19,187,3,21.0
3,1,1.0,0.0,8.428143374582726,2007,3.0,10.864624682145894,3.0,1.0,52293.36,18,3,189.0
3,3,0.0,0.0,7.097548850614793,2005,2.0,4.981824212242136,0.0,1.0,303139.2,20,1,187.0
5,2,1.0,0.0,8.22040309993373,2005,4.0,10.657605177461939,3.0,1.0,42514.7,20,3,187.0
3,2,0.0,0.0,7.167809184316444,1963,1.0,9.176381232435455,3.0,1.0,9666.11,62,1,145.0
3,1,1.0,1.0,10.16277015046621,1997,4.0,11.001220121030558,3.0,1.0,59947.24,28,4,179.0
1,0,0.0,0.0,4.820281565605037,2009,4.0,5.531133982557933,0.0,0.0,525054.4,16,1,191.0
3,1,1.0,0.0,5.308267697401205,1998,1.0,10.842514056807868,3.0,1.0,51149.81,27,3,180.0
3,2,1.0,0.0,7.603897968521881,1998,3.0,9.851019884631333,3.0,1.0,18977.7,27,3,180.0
3,2,1.0,0.0,7.989560449333865,2009,3.0,6.744594967372234,0.0,1.0,1766866.4000000001,16,3,191.0
3,1,1.0,0.0,7.492203042618741,1913,4.0,11.621153844372813,3.0,0.0,111430.22,112,3,95.0
3,1,1.0,0.0,8.392989587956931,1968,3.0,11.238404273606209,3.0,1.0,75993.59,57,3,150.0
0,1,1.0,1.0,7.215239978730097,2004,4.0,11.665397851536602,3.0,1.0,116471.03,21,4,186.0
1,1,0.0,0.0,7.2991214627108,1863,1.0,10.158253406677344,3.0,1.0,25803.19,162,1,45.0
3,0,0.0,0.0,5.2832037287379885,2006,1.0,10.481302161349088,3.0,1.0,35642.79,19,1,188.0
3,2,1.0,0.0,5.159055299214529,1993,4.0,11.923090842816752,3.0,0.0,150706.7,32,3,175.0
1,2,0.0,0.0,6.851184927493743,2002,2.0,12.196244709186493,3.0,0.0,198044.04,23,1,184.0
3,1,0.0,0.0,7.395107546562485,1987,1.0,12.003077250045578,3.0,1.0,163256.4,38,1,169.0
3,0,1.0,0.0,7.7025561132685825,1998,4.0,10.099500782460717,3.0,1.0,24330.86,27,3,180.0
5,2,1.0,0.0,5.356586274672012,1977,4.0,10.800367508330387,3.0,1.0,49038.82,48,3,159.0
3,2,1.0,0.0,5.0106352940962555,2013,3.0,10.97811994124054,3.0,1.0,58578.32,12,3,195.0
3,2,1.0,0.0,8.176391596633795,2001,3.0,11.578663578808682,3.0,0.0,106794.7,24,3,183.0
0,3,0.0,0.0,8.37378460812088,1999,1.0,11.070107649898329,3.0,1.0,64222.42,26,1,181.0
5,0,1.0,0.0,6.697034247666484,1993,4.0,11.020280074699668,3.0,1.0,61100.79,32,3,175.0
3,1,1.0,0.0,9.75973264889099,1993,4.0,12.355636565094287,3.0,1.0,232265.54,32,3,175.0
5,2,0.0,0.0,7.88193748927207,2007,1.0,4.622322244805657,0.0,1.0,211598.40000000002,18,1,189.0
3,1,1.0,0.0,7.315218389752975,1865,4.0,11.633620434606419,3.0,1.0,112828.07,160,3,47.0
3,3,0.0,0.0,7.509883061154913,1974,4.0,11.512501875268777,3.0,0.0,99957.65,51,1,156.0
1,1,0.0,0.0,7.261927092702751,2004,3.0,7.771943968467591,3.0,1.0,2373.08,21,1,186.0
3,2,0.0,0.0,8.589699882202986,1985,2.0,11.600969675070731,3.0,1.0,109203.64,40,1,167.0
3,2,1.0,0.0,8.958668737047434,1843,2.0,11.827106955779719,3.0,1.0,136913.82,182,3,26.0
3,2,1.0,0.0,8.447199819595703,2012,2.0,10.148618010537113,3.0,1.0,25555.76,13,3,194.0
3,2,1.0,0.0,9.86817120740856,2010,4.0,10.733258713736825,2.0,1.0,2384505.76,15,3,192.0
